Yapılmasını istemediğim bir davranışın uyardığım halde yinede yapılması.,Sinirli
Sınavdan kötü bir not alırsam üzülürüm.,Üzüntü
Lavaboları pis bulduğum zaman.,İğrenç
Çok iyi geçen bir sınavdan beklemediğim not aldığımda.,Süpriz
Genelde hep mutluyum.,Mutlu
Okuldan eve dönerken birisi önümü kesip sözlü tacizde bulunmuştu.,Korku
Arkadaşlarımın birden beni yalnız bırakmaları.,Sinirli
Bahçede beslediğim kedim ezildiğinde çok üzülmüştüm.,Üzüntü
Birisi yere tükürdüğü zaman.,İğrenç
Sınavdan düşük not alınca şaşırırım.,Süpriz
Erkek arkadaşımla buluşursam.,Mutlu
Örümcekten korkarım.,Korku
Erkek arkadaşımın başka bir kızla samimi bir fotoğrafını görürsem deliririm.,Sinirli
En sevdiğim arkadaşımın okuldan gitmesine çok üzüldüm.,Üzüntü
Beklediğimden yüksek not alırsam.,Süpriz
Sevgilimle buluştuğumuzda.,Mutlu
Edebiyat sınavından kötü not almaktan korkuyorum.,Korku
En yakın arkadaşımın eski sevgilimle çıkması.,Sinirli
Eski sevgilim başka bir kızla sevgili olduğu zaman çok üzülmüştüm.,Üzüntü
"""Votka'nın"" tadı aklıma geldiği zaman tiksiniyorum.",İğrenç
Ben birisi ile kavga ederken sevgilimin hiç bir şey yapmadan izlemesine çok şaşırdım.,Süpriz
İstanbul'da yaşayan arkadaşımın İzmir'e gelmesi.,Mutlu
Sevdiğim insanları kırmak.,Korku
Her gün bir sürü kadının öldürülmesi ve bu konuda hiç bir şey yapılmaması.,Sinirli
Doğum günümde arkadaşlarım ile plan yaptığımız halde beni yalnız bırakmaları.,Üzüntü
Yanımda sigara içilmesi.,İğrenç
Namaz kıldığım zaman.,Mutlu
Köpek gördüğüm an.,Korku
Sevdiğim birisinin yalan söylediğini anladığım an.,Sinirli
Sevdiğim birisi öldüğü zaman.,Üzüntü
Beklemediğim notlar aldığım zaman.,Süpriz
Kendisini benden üstün gören insanlar.,Sinirli
Anneme motor çarptığını öğrendiğim zaman.,Üzüntü
Karşı cinse ondan hoşlandığımı belirtmeye çalışmaktan tiksiniyorum.,İğrenç
Bir erkeğin başka bir erkeğe teklifi olduğu zaman.,Süpriz
Kardeşim olacağını öğrendiğim zaman çok mutlu oldum.,Mutlu
Bir keresinde ayakkabı dolabından ayakkabımı alırken üstüme tüp düşmüştü.,Korku
Kadın Erkek eşitsizliğini görmek öfkelendiriyor.,Sinirli
Dedemi kaybettiğim zaman.,Üzüntü
Sigara kokusu.,İğrenç
Çalışmadığım halde yüksek not aldığımda şaşırdım.,Süpriz
İngilizce'den 80 aldığım zaman.,Mutlu
Ailemin ölümü.,Korku
İstemediğim bir şeyin defalarca yapılması.,Sinirli
Yakınımı kaybetmek.,Üzüntü
Yanımda birisi kusarsa.,İğrenç
Yurt dışına çıktığımda mutlu olmuştum.,Mutlu
Sınav notumu aileme söylemek ve çalışmadan sınava girmek.,Korku
Ağabeyimin bazı sinir bozucu hareketleri.,Sinirli
Düşük not almak ve emeğimin hakkını alamamak.,Üzüntü
Tükürük.,İğrenç
"""LÖSEV"" kutusuna 200 TL atıldığını gördüğüm zaman.",Süpriz
Sınavım iyi geçtiği zaman.,Mutlu
Çalıştığım bir sınavdan düşük not almak ve yanlış anlaşılmak.,Korku
Ben konuşurken karşımdaki kişinin beni dinlemiyor olması.,Sinirli
Soğukta sokaklarda yaşayan insanlara ve hayvanlara üzülürüm.,Üzüntü
Arkadaşımın tükürüğünden baloncuk yapması.,İğrenç
Alışveriş yaptığım zaman mutlu oluyorum.,Mutlu
Sınav notumu anneme söylemekten korkarım.,Korku
"Annemle tartışırken , uzun süre susmadan konuşmasına öfkeleniyorum.",Sinirli
"Ben sıcak evimde otururken , sokaklardaki aç ve üşüyen insanlara üzülüyorum.",Üzüntü
Tükürük.,İğrenç
Öğretmenlerin beklenmedik bir anda sinirlenmesine şaşırıyorum.,Süpriz
Sınav sonuçları açıklandığında herkesten yüksek not almak.,Mutlu
Karanlıkta kaldığımda kendimi öldürmeyi düşündüğüm an.,Korku
Tartışırken karşımdakinin beni dinlemiyor olması.,Sinirli
Yolda giderken bir hayvana işkence yapıldığını gördüğüm zaman çok üzüldüm.,Üzüntü
Bozuk yumurtadan çıkan koku.,İğrenç
Erkek olan bir arkadaşımın başka erkeklerden hoşlandığını öğrendiğim zaman.,Süpriz
Tuttuğum takım kazandığı zaman.,Mutlu
Aileme zarar gelmesi.,Korku
Karşımdaki kişinin konuşulan konu hakkında bilip bilmeden konuşması.,Sinirli
Kötü bir haber almak.,Üzüntü
Elleriyle yemek yiyen insanlar.,İğrenç
Düşük not beklerken yüksek almak.,Süpriz
Yüksek not almak.,Mutlu
Aileme bir şey olması.,Korku
Tükürük.,İğrenç
Tembel olan arkadaşımın soruları çözebilmesi.,Süpriz
Okullar tatil olduğu zaman.,Mutlu
Bindiğim uçak hava boşluğuna  girdiği zaman.,Korku
Metroyu  kaçırdığımda.,Sinirli
Okulların açıldığı gün.,Üzüntü
Tükürük.,İğrenç
Fizik sınavından 15 aldığım zaman.,Süpriz
İstediğim mesleğe ulaştığım zaman.,Mutlu
Köpek ve böcek gördüğüm zaman.,Korku
Birisi bana salakmışım gibi davrandığı zaman.,Sinirli
Sevdiğim insanlara bir şey olduğu zaman.,Üzüntü
Böceklerden tiksiniyorum.,İğrenç
Beklemediğim not aldığım zaman.,Süpriz
Matematik sınavından yüksek not almak.,Mutlu
Sınavda cevap kağıdında kaydırma yapmaktan korkuyorum.,Korku
Maç yaparken öfkeleniyorum.,Sinirli
Düşük not almak.,Üzüntü
Yanımda birisinin sigara içmesi.,İğrenç
Biyoloji'den düşük not almak.,Süpriz
Yüksek not almak.,Mutlu
Sınava çalışmadan girmek.,Korku
Yanımda sigara içilmesi.,Sinirli
Düşük not almak.,Üzüntü
Sigara.,İğrenç
Çalışmadığım halde yüksek not almak.,Süpriz
Yüksek not aldığımda.,Mutlu
Sınavlara girerken hep korkarım.,Korku
İnatçı insanlara öfkeleniyorum.,Sinirli
Dedem vefat ettiği zaman.,Üzüntü
Fizik sınavı.,İğrenç
Daha önce görmediğim farklı şeyler gördüğüm zaman.,Süpriz
Uzun zamandır görmediğim bir arkadaşımın beni ziyarete gelmesi.,Mutlu
Ağabeyime benim yüzümden araba çarptığında çok korktum.,Korku
Büyüklük taslayan insanlara öfkeleniyorum.,Sinirli
Çok sevdiğim bir arkadaşımın yok yere arkadaşlığımızı bitirmesi.,Üzüntü
Farklı yemeklerin bir birine karıştırılıp yenmesi.,İğrenç
Doğum günümde yapılan sürpriz.,Süpriz
Kardeşim doğduğu zaman çok mutlu oldum.,Mutlu
Ailemden birisini kaybetmek.,Korku
Benim söylediğim bir şeyi kabul etmeyen insanlara öfkeleniyorum.,Sinirli
Yüksek beklediğim sınavdan düşük not almak.,Üzüntü
Yanımda birisi kusarsa.,İğrenç
İleride güzel bir üniversite kazanırsam mutlu olurum.,Mutlu
Sadece Allah'tan korkarım.,Korku
Saçma sapan şakalar yapılması.,Sinirli
Sınavlardan düşük not aldığımda.,Üzüntü
Pasaklı ve pis insanlardan tiksinirim.,İğrenç
Beklemediğim bir not alırsam şaşırırım.,Süpriz
Ailemle vakit geçirdiğim anlarda mutluyum.,Mutlu
Birisinin bana öfkelenmesinden korkarım.,Korku
İnsanların kendisini sürekli övmesi beni sinirlendiriyor.,Sinirli
"Annemin bir gün bana ""beni üzüyorsun"" demesine çok üzüldüm.",Üzüntü
Ağzını şapırdatan insanlardan tiksiniyorum.,İğrenç
Sınavın iyi geçmesi.,Mutlu
Küçükken çarşıda kaybolmuştum.,Korku
Kardeşimle kavga ettiğimiz zaman.,Sinirli
Kaybolduğum zaman.,Üzüntü
Sınavdan yüksek not aldığım zaman.,Mutlu
Sınava girerken.,Korku
Öğretmen puanımı vermediği zaman.,Sinirli
Düşük not aldığımda.,Üzüntü
Galatasaray'ın yenmesi.,İğrenç
Sınav sonucum beklediğimden düşük geldiği zaman.,Süpriz
Yüksek not almak.,Mutlu
Sınav.,Korku
Matematik dersinin boş geçmesi.,Sinirli
Düşük not.,Üzüntü
Matematik.,İğrenç
Uçmak.,Süpriz
Doğum günüm için babamın İstanbul'dan gelmesi.,Mutlu
Denize girmek.,Korku
El şakası yapılması.,Sinirli
Bir yakınımdan ayrılmak.,Üzüntü
Gözümün önünde kusulması.,İğrenç
Ailemin bir arada olması mutlu ediyor.,Mutlu
Ailemin başına bir şey gelmesi düşüncesi.,Korku
Hakkımın yenmesi ve matematik öğretmeninin bir şey anlatmaması.,Sinirli
Çalıştığım halde Edebiyat sınav sorularında zorlanıyor olmak üzüyor.,Üzüntü
Sevmediğim  nefret ettiğim kişilerin her sınav sonrası yanıma gelmesi.,İğrenç
Eğlendiğim zaman.,Mutlu
İnsanların çözemediği gizemli şeylerden.,Korku
Birisi bana sebepsiz yere bağırdığı zaman.,Sinirli
Sevdiğim birisini kaybedince.,Üzüntü
Sigaranın kokusu.,İğrenç
Beklemediğim bir anda birisinin bana dokunması.,Süpriz
Sınavdan yüksek not aldığım zaman.,Mutlu
Matematik sınavına girerken.,Korku
Sınavdan düşük not aldığım zaman.,Üzüntü
Matematik sınavından çıktıktan sonra.,İğrenç
Matematikten 100 aldığım zaman.,Süpriz
Sınavdan yüksek not aldığım zaman.,Mutlu
Düşük not almak.,Korku
Sınavdan düşük not aldığım zaman.,Sinirli
Sınavdan düşük not aldığım zaman.,Üzüntü
Sınavlar.,İğrenç
Sınavda çalışmadığım yerden soru geldiği zaman.,Süpriz
Sınavın kolay olması.,Mutlu
Sınav notları açıklanırken.,Korku
Ders sırasında konuşulması.,Sinirli
Düşük not almak.,Üzüntü
Öğretmenin bağırması ve masaya vurması.,İğrenç
Çalışmadığım yerden soru gelmesi.,Süpriz
Hoşlandığım kız ile bakıştığımız zaman.,Mutlu
Hoşlandığım kızı başka bir erkek ile gördüğüm zaman.,Sinirli
İngilizce sınavına yeterince çalıştığımı düşündüğüm halde  düşük not almak.,Üzüntü
Okul tuvaletlerindeki hoş olmayan davranışlar.,İğrenç
Kazanma ihtimali çok yüksek olan bir iddiayı kaybettiğim zaman.,Süpriz
Sevgilimle birlikteyken.,Mutlu
Korku filmi izlediğim zaman.,Korku
Birisi beni sinirlendirdiği zaman.,Sinirli
Duygusal bir film izlediğim zaman.,Üzüntü
Arkadaşımın telefonunda bazı fotoğraflar gördüğüm zaman.,İğrenç
İstediğim şeylerin olması.,Mutlu
Anneme düşük not aldığımı söylemek,Korku
Baskı yapılması.,Sinirli
Sınavdan düşük not almak.,Üzüntü
Sigara kokusu.,İğrenç
Yüksek beklediğim sınavdan düşük not almak.,Süpriz
İstediğim şeylerin olması.,Mutlu
Sınavdan düşük not almak.,Korku
Kararlarıma karşı çıkılması.,Sinirli
Beklediğim bir şey olmadığı zaman.,Üzüntü
Kötü kokular.,İğrenç
Yüksek beklediğim sınavdan düşük not almak.,Süpriz
Hoşlandığım kız benden hoşlandığını söylemişti.,Mutlu
Bir akrabamın ciddi bir ameliyata girmesi.,Korku
Futbol takımım bir alt döneme yenilmişti.,Sinirli
Matematikten ilk defa düşük not aldığım zaman.,Üzüntü
Yemek yerken benim çatalımı başkası kullanmıştı.,İğrenç
İmanımı kuvvetlendirmek.,Mutlu
Bir günah işlediğimde Allah'ın cezalandırmasından korkarım.,Korku
Kafir olan kişilere.,Sinirli
Müslüman kardeşlerime zulüm yapılması.,Üzüntü
Özgürlüğü üstünü başını açmak olarak yorumlayanlardan.,İğrenç
Allah'ın evreni yaratmasındaki detayları.,Süpriz
Yemek yerken mutlu oluyorum.,Mutlu
Her örümcek gördüğümde korkuyorum.,Korku
Matematik ve kimya.,Sinirli
Sınavdan düşük not aldığım zaman.,Üzüntü
Çocukken önümde birisi kusmuştu.,İğrenç
Çalışmadan girdiğim matematik sınavından yüksek not almak.,Süpriz
Yemek yediğimde.,Mutlu
Kaybolduğum zaman.,Korku
Aç olduğumda.,Sinirli
Düşük not aldığım zaman.,Üzüntü
Sınav haftası geldiği zaman.,İğrenç
Ummadığım insanlar kavga ettiği zaman.,Süpriz
Yazlıkta arkadaşlarım ile gece deniz kenarında vakit geçirmek.,Mutlu
Paraşüte binmek.,Korku
Matematik öğretmeninin ders anlatmaması.,Sinirli
En yakın arkadaşımın ameliyat olması.,Üzüntü
Kusmuk.,İğrenç
Sınavdan beklemediğim not almak.,Süpriz
Son ders zilinin çalması.,Mutlu
Matematik sınavından önce.,Korku
Çoraplarla ıslak banyo terliğine basmak.,Üzüntü
Bu anketi doldurmak.,İğrenç
Bir şeyi evde unutunca.,Süpriz
Doğum günümde yeni telefon alınması.,Mutlu
Pazartesinin yaklaşması.,Korku
Gitar çalarken mikrofonun bozulması.,Sinirli
Yüksek beklediğim sınavdan düşük alınca.,Üzüntü
Bu anketi doldurmak zorunda olmak.,İğrenç
Tarih sınavının olacağını duyduğum an.,Süpriz
Spor yaptıktan sonra.,Mutlu
Odamın toplandığını görmek.,Korku
Boş derse öğretmen gelmesi.,Sinirli
Pazartesi günleri geldiği zaman.,Üzüntü
Matematik sınavları.,İğrenç
Anahtarımı evde unuttuğum zaman.,Süpriz
Sınavların olmadığı günler.,Mutlu
Korku filmi izledikten sonra aklıma geldiğinde.,Korku
Okul aidatını ödediğim halde ödememiş gözüktüğüm zaman çok sinirlendim.,Sinirli
Matematik sınavından 40 aldığım zaman.,Üzüntü
Matematik sınavından.,İğrenç
Yüksek beklediğim sınavdan 50 almıştım.,Süpriz
Tuvaletteyken annemin kapıyı açmaması.,Mutlu
Banyodayken annemin kapıyı açması.,Korku
Banyodayken annemin kapıyı açması.,Sinirli
Annemin belini kırması.,Üzüntü
Kopya çeken insanlar.,İğrenç
Matematik dersinden geçmem.,Süpriz
Yüksek not almak ve arkadaşlarımla vakit geçirmek.,Mutlu
Sinemada izlediğim korku filminden.,Korku
Bir işe odaklanmışken birisinin dikkatimi dağıtması ve Atatürk'e laf edilmesi.,Sinirli
Arkadaşımın arkamdan dedikodu yapması.,Üzüntü
Yüzdeki siyah noktanın sıkılma görüntüsü.,İğrenç
Geç gittiğim bir gün ailemin bana tepki göstermemiş olmasına şaşırdım.,Süpriz
Allah'tan başka bir şeyden korkmam.,Korku
Haksızlığa uğramak.,Sinirli
Birisinin onu yapamazsın dediğinde benim onu yapabilmem.,Mutlu
Boş sorular sorulması.,Sinirli
Sınavlar.,İğrenç
Bu projeyi gördüğümde.,Süpriz
Arkadaşlarım ile geçirdiğim güzel anlar.,Mutlu
Yüksekten korkarım.,Korku
Eşek şakası yapılması.,Sinirli
Arkadaşımın bana iftira atması.,Üzüntü
Kusmuk görmek.,İğrenç
Düşük not aldığımda.,Süpriz
Birisi tarafından gerçekten sevildiğimi hissettiğim zaman.,Mutlu
Kardeşim bebekken benim yüzümden yataktan düşmüş ve hastaneye kaldırılmıştı.,Korku
Haksızlığa uğradığım zaman.,Sinirli
Babam bana vurduğu ve annemle birlikte hakaret ettiklerinde.,Üzüntü
Hayvan pisliği kokusu.,İğrenç
En yakınım dediğim insanların arkamdan iş çevirmesi şaşırttı.,Süpriz
Matematikten 100 almak.,Mutlu
Öğretmenin öfkelenmesi ve sınavların açıklandığı zaman.,Korku
Beklemediğim not aldığım zaman.,Sinirli
Düşük not almak.,Üzüntü
Birisinin yemek yerken ağzını açması.,İğrenç
Sınavım iyi geçtiğinde.,Mutlu
Köpek.,Korku
Genelde her şeye öfkelenirim.,Sinirli
Annemin ameliyat olması ve babamın kaza geçirmesi.,Üzüntü
Tükürük.,İğrenç
"""TEOG"" sınavının kolay olması.",Süpriz
Ailem ve arkadaşlarım ile geçirdiğim zamanlar mutluyumdur.,Mutlu
Değer verdiğim insanları üzmekten korkarım.,Korku
İnsanların anlamadan dinlemeden konuşması.,Sinirli
Sevdiklerimden gelen her hangi olumsuz tepki beni üzer.,Üzüntü
"""Narsist"" kişilerden tiksiniyorum.",İğrenç
Hayatım bazen rutinleşiyor o yüzden en son neye şaşırdım hatırlamıyorum.,Süpriz
Ders boş olduğu zaman.,Mutlu
Kardeşim boğulma tehlikesi geçirdiği zaman.,Korku
Kandırıldığım zaman.,Sinirli
Telefonumun camı kırıldığı zaman.,Üzüntü
Toplu taşıma araçlarında ter kokan insanlar.,İğrenç
İyi geçen matematik sınavından 27 puan aldığım zaman.,Süpriz
Tenis oynamak ve uyumak.,Mutlu
Farelerden ve sınavlarımın kötü geçmesinden.,Korku
Az uyuduğum  ve haksızlığa uğradığım zaman.,Sinirli
Sevdiğim kişilerden kötü bir söz duyduğum zaman.,Üzüntü
Sevdiğim kişiler ile vakit geçirmek ve tenis oynamak.,İğrenç
Beklemediğim şeyler yaşadığım zaman.,Süpriz
Hedeflerimi gerçekleştirdiğimde mutlu oluyorum.,Mutlu
Karanlıktan korkarım.,Korku
Haksız yere suçlanmak.,Sinirli
Erkek arkadaşımdan ayrıldığım zaman.,Üzüntü
İnsanların gözüken yerlerdeki kıllarını almaması.,İğrenç
Beklemediğim bir olay olduğu zaman.,Süpriz
"Güzel şeyler duyduğumda , alışveriş yaptığımda ve yüksek not aldığımda.",Mutlu
Böcek ve sürüngen hayvanlardan  ayrıca yanlış anlaşılmaktan korkarım.,Korku
Net olmayan durumlar ve haksızlık beni öfkelendirir.,Sinirli
Sokaktaki kimsesiz ve yaşlı insanlara üzülüyorum.,Üzüntü
"Böcek, sürüngen hayvanlar ve pis insanlar.",İğrenç
Beklemediğim bir not aldığım zaman.,Süpriz
Yemek yerken mutlu oluyorum.,Mutlu
Cüzdanımı bulamadığımda korkmuştum.,Korku
Gece uykumdan uyandırılmak.,Sinirli
Saatimi kaybettiğim zaman üzülmüştüm.,Üzüntü
Bir kedi ağzıma sürtünmüştü o zaman çok tiksinmiştim.,İğrenç
Doğum günümde arkadaşlarım pasta almıştı.,Süpriz
Başarılı olup iyi bir yere geldiğim zaman mutlu olurum.,Mutlu
Tanıdığım sevdiğim insanların genç yaşta ölmesinden korkuyorum,Korku
Haksızlıklar öfkelendiriyor.,Sinirli
Trafik kazası geçirmiş birisini gördüğüm zaman.,Üzüntü
İnsanların çatalını görmekten tiksiniyorum.,İğrenç
Egoist olabilen  insanlara şaşırıyorum.,Süpriz
Arkadaşlarımla eğlenirken mutlu olurum.,Mutlu
Kuzenim kapının arkasında bekleyip aniden çıkınca korktum.,Korku
Herkesin önünde bağırılması.,Sinirli
Okul değiştirdiğim zaman eski arkadaşlarımı bırakmak zorunda kaldığım için üzüldüm.,Üzüntü
Arkadaşım kustuğu zaman.,İğrenç
Din sınavından 50 aldığım zaman.,Süpriz
Anne olacağımı düşündüğüm zaman mutlu oluyorum.,Mutlu
Yolda yürürken birisi önümü keserse çok korkarım.,Korku
Yalan söylenmesi.,Sinirli
Çok sevdiğim birisini kaybedersem üzülürüm.,Üzüntü
Ağzında yemek varken konuşanlardan tiksinirim.,İğrenç
Çok çalıştığım sınavdan düşük alırsam şaşırırım.,Süpriz
"Sevdiğim birisinin bana sarılması , hediye vermesi ve kitap okumak mutlu ediyor.",Mutlu
Sevdiklerime bir şey olmasından korkarım.,Korku
Bir insan bana gereksiz yere bağırdığı zaman öfkeleniyorum.,Sinirli
Kendimi gereksiz ve önemsiz hissettiğim zaman.,Üzüntü
Hayvanlara ve insanlara eziyet edip onları öldüren duygusuz insanlardan tiksiniyorum.,İğrenç
Beklemediğim bir olay olduğu zaman.,Süpriz
Takımımız maç kazandığı zaman.,Mutlu
Kuran okunurken korkarım.,Korku
Maç kaybetmek.,Sinirli
Yüksek beklerken düşük bir not almak.,Üzüntü
Ne olduğunu bilmediğim iğrenç maddelere dokunduğum zaman.,İğrenç
Düşük beklediğim sınavdan yüksek not alınca.,Süpriz
Beşiktaş maç kazandığı zaman.,Mutlu
İzlediğim bir korku filminden.,Korku
Beşiktaş pozisyon hatalarına.,Sinirli
Tırnağın kağıda sürtünmesinden çıkan ses.,İğrenç
Matematik sınavından 100 aldığım zaman.,Mutlu
Saldırgan köpeklerden korkarım.,Korku
Ablamın eşyalarımı benden habersiz almasına.,Sinirli
Her hangi bir yakınımı kaybetmek.,Üzüntü
Yanımdaki arkadaşım kustuğu zaman.,İğrenç
Beklemediğim olaylar olduğu zaman.,Süpriz
Futbol maçını kazandığımız zaman.,Mutlu
Akreplerden korkarım.,Korku
Annemin bana sürekli ders çalış demesi.,Sinirli
Sınavdan düşük not aldığım zaman.,Üzüntü
Yemekten kıl çıkması.,İğrenç
Tıp lisesini kazanmak.,Mutlu
Birisi tarafından takip edilmek.,Korku
Ailemle tartıştığım  ve yalan söylendiği zaman.,Sinirli
